YST,PLOT,DBH,study,tree,clone,space,silvi,SIZE,density,year
9,3431,18.28799952,201301,24,C,H,1,0.0134761,74.20569703,2018
7,3431,11.17600024,201301,25,C,H,1,0.0134761,74.20569703,2016
8,3431,14.22399976,201301,25,C,H,1,0.0134761,74.20569703,2017
9,3431,12.44600024,201301,25,C,H,1,0.0134761,74.20569703,2018
7,3431,14.98600024,201301,30,C,H,1,0.0134761,74.20569703,2016
8,3431,16.51,201301,30,C,H,1,0.0134761,74.20569703,2017
9,3431,18.03399976,201301,30,C,H,1,0.0134761,74.20569703,2018
7,3431,14.98600024,201301,31,C,H,1,0.0134761,74.20569703,2016
8,3431,16.51,201301,31,C,H,1,0.0134761,74.20569703,2017
9,3431,18.03399976,201301,31,C,H,1,0.0134761,74.20569703,2018
7,3431,13.20799952,201301,32,C,H,1,0.0134761,74.20569703,2016
8,3431,14.47799952,201301,32,C,H,1,0.0134761,74.20569703,2017
9,3431,16.00200048,201301,32,C,H,1,0.0134761,74.20569703,2018
7,3431,12.95399976,201301,33,C,H,1,0.0134761,74.20569703,2016
8,3431,14.47799952,201301,33,C,H,1,0.0134761,74.20569703,2017
9,3431,15.74799952,201301,33,C,H,1,0.0134761,74.20569703,2018
7,3431,12.44600024,201301,34,C,H,1,0.0134761,74.20569703,2016
8,3431,12.95399976,201301,34,C,H,1,0.0134761,74.20569703,2017
9,3431,13.71600024,201301,34,C,H,1,0.0134761,74.20569703,2018
7,3431,13.71600024,201301,39,C,H,1,0.0134761,74.20569703,2016
8,3431,15.49399976,201301,39,C,H,1,0.0134761,74.20569703,2017
9,3431,17.01799952,201301,39,C,H,1,0.0134761,74.20569703,2018
7,3431,10.92200048,201301,40,C,H,1,0.0134761,74.20569703,2016
8,3431,11.68399976,201301,40,C,H,1,0.0134761,74.20569703,2017
9,3431,12.19200048,201301,40,C,H,1,0.0134761,74.20569703,2018
7,3431,14.47799952,201301,41,C,H,1,0.0134761,74.20569703,2016
8,3431,15.24,201301,41,C,H,1,0.0134761,74.20569703,2017
9,3431,17.27200048,201301,41,C,H,1,0.0134761,74.20569703,2018
7,3431,11.93799952,201301,42,C,H,1,0.0134761,74.20569703,2016
8,3431,13.20799952,201301,42,C,H,1,0.0134761,74.20569703,2017
9,3431,14.22399976,201301,42,C,H,1,0.0134761,74.20569703,2018
7,3431,17.27200048,201301,43,C,H,1,0.0134761,74.20569703,2016
8,3431,19.30399976,201301,43,C,H,1,0.0134761,74.20569703,2017
9,3431,21.33599903,201301,43,C,H,1,0.0134761,74.20569703,2018
7,3431,12.7,201301,48,C,H,1,0.0134761,74.20569703,2016
8,3431,13.97,201301,48,C,H,1,0.0134761,74.20569703,2017
9,3431,15.24,201301,48,C,H,1,0.0134761,74.20569703,2018
7,3431,15.24,201301,49,C,H,1,0.0134761,74.20569703,2016
8,3431,16.76399976,201301,49,C,H,1,0.0134761,74.20569703,2017
9,3431,18.03399976,201301,49,C,H,1,0.0134761,74.20569703,2018
7,3431,14.22399976,201301,50,C,H,1,0.0134761,74.20569703,2016
8,3431,16.00200048,201301,50,C,H,1,0.0134761,74.20569703,2017
9,3431,17.27200048,201301,50,C,H,1,0.0134761,74.20569703,2018
7,3431,15.24,201301,51,C,H,1,0.0134761,74.20569703,2016
8,3431,16.76399976,201301,51,C,H,1,0.0134761,74.20569703,2017
9,3431,18.03399976,201301,51,C,H,1,0.0134761,74.20569703,2018
7,3431,13.20799952,201301,52,C,H,1,0.0134761,74.20569703,2016
8,3431,14.47799952,201301,52,C,H,1,0.0134761,74.20569703,2017
9,3431,16.00200048,201301,52,C,H,1,0.0134761,74.20569703,2018
7,3431,14.98600024,201301,57,C,H,1,0.0134761,74.20569703,2016
8,3431,16.00200048,201301,57,C,H,1,0.0134761,74.20569703,2017
9,3431,17.27200048,201301,57,C,H,1,0.0134761,74.20569703,2018
7,3431,15.49399976,201301,58,C,H,1,0.0134761,74.20569703,2016
8,3431,17.78,201301,58,C,H,1,0.0134761,74.20569703,2017
9,3431,18.79600024,201301,58,C,H,1,0.0134761,74.20569703,2018
7,3431,13.20799952,201301,59,C,H,1,0.0134761,74.20569703,2016
8,3431,14.22399976,201301,59,C,H,1,0.0134761,74.20569703,2017
9,3431,15.49399976,201301,59,C,H,1,0.0134761,74.20569703,2018
7,3431,14.98600024,201301,60,C,H,1,0.0134761,74.20569703,2016
8,3431,16.76399976,201301,60,C,H,1,0.0134761,74.20569703,2017
9,3431,18.28799952,201301,60,C,H,1,0.0134761,74.20569703,2018
7,3431,10.16,201301,61,C,H,1,0.0134761,74.20569703,2016
8,3431,11.17600024,201301,61,C,H,1,0.0134761,74.20569703,2017
9,3431,12.19200048,201301,61,C,H,1,0.0134761,74.20569703,2018
7,3611,8.381999879,201301,21,O,L,1,0.0404282,24.73523327,2016
8,3611,8.381999879,201301,21,O,L,1,0.0404282,24.73523327,2017
9,3611,11.93799952,201301,21,O,L,1,0.0404282,24.73523327,2018
7,3611,19.05,201301,22,O,L,1,0.0404282,24.73523327,2016
8,3611,22.09799952,201301,22,O,L,1,0.0404282,24.73523327,2017
9,3611,24.63799952,201301,22,O,L,1,0.0404282,24.73523327,2018
7,3611,13.20799952,201301,24,O,L,1,0.0404282,24.73523327,2016
8,3611,15.74799952,201301,24,O,L,1,0.0404282,24.73523327,2017
9,3611,17.78,201301,24,O,L,1,0.0404282,24.73523327,2018
7,3611,16.51,201301,25,O,L,1,0.0404282,24.73523327,2016
8,3611,19.30399976,201301,25,O,L,1,0.0404282,24.73523327,2017
9,3611,21.84400097,201301,25,O,L,1,0.0404282,24.73523327,2018
7,3611,14.22399976,201301,30,O,L,1,0.0404282,24.73523327,2016
8,3611,17.01799952,201301,30,O,L,1,0.0404282,24.73523327,2017
9,3611,19.81200048,201301,30,O,L,1,0.0404282,24.73523327,2018
7,3611,17.52600024,201301,31,O,L,1,0.0404282,24.73523327,2016
8,3611,20.57400097,201301,31,O,L,1,0.0404282,24.73523327,2017
9,3611,23.62200048,201301,31,O,L,1,0.0404282,24.73523327,2018
7,3611,17.27200048,201301,32,O,L,1,0.0404282,24.73523327,2016
8,3611,19.81200048,201301,32,O,L,1,0.0404282,24.73523327,2017
9,3611,22.60599903,201301,32,O,L,1,0.0404282,24.73523327,2018
7,3611,19.55799952,201301,33,O,L,1,0.0404282,24.73523327,2016
8,3611,22.09799952,201301,33,O,L,1,0.0404282,24.73523327,2017
9,3611,24.89200048,201301,33,O,L,1,0.0404282,24.73523327,2018
7,3611,15.74799952,201301,39,O,L,1,0.0404282,24.73523327,2016
8,3611,17.78,201301,39,O,L,1,0.0404282,24.73523327,2017
9,3611,19.55799952,201301,39,O,L,1,0.0404282,24.73523327,2018
7,3611,15.49399976,201301,40,O,L,1,0.0404282,24.73523327,2016
8,3611,17.52600024,201301,40,O,L,1,0.0404282,24.73523327,2017
9,3611,19.30399976,201301,40,O,L,1,0.0404282,24.73523327,2018
7,3611,14.98600024,201301,42,O,L,1,0.0404282,24.73523327,2016
8,3611,17.27200048,201301,42,O,L,1,0.0404282,24.73523327,2017
9,3611,19.55799952,201301,42,O,L,1,0.0404282,24.73523327,2018
7,3611,18.79600024,201301,43,O,L,1,0.0404282,24.73523327,2016
8,3611,21.33599903,201301,43,O,L,1,0.0404282,24.73523327,2017
9,3611,23.62200048,201301,43,O,L,1,0.0404282,24.73523327,2018
7,3611,16.51,201301,49,O,L,1,0.0404282,24.73523327,2016
8,3611,19.05,201301,49,O,L,1,0.0404282,24.73523327,2017
9,3611,21.33599903,201301,49,O,L,1,0.0404282,24.73523327,2018
7,3611,18.79600024,201301,50,O,L,1,0.0404282,24.73523327,2016
8,3611,21.33599903,201301,50,O,L,1,0.0404282,24.73523327,2017
9,3611,24.13,201301,50,O,L,1,0.0404282,24.73523327,2018
7,3611,19.81200048,201301,51,O,L,1,0.0404282,24.73523327,2016
8,3611,22.86,201301,51,O,L,1,0.0404282,24.73523327,2017
9,3611,25.65400097,201301,51,O,L,1,0.0404282,24.73523327,2018
7,3611,17.01799952,201301,52,O,L,1,0.0404282,24.73523327,2016
8,3611,19.55799952,201301,52,O,L,1,0.0404282,24.73523327,2017
9,3611,22.35200048,201301,52,O,L,1,0.0404282,24.73523327,2018
7,3611,17.78,201301,57,O,L,1,0.0404282,24.73523327,2016
8,3611,20.32,201301,57,O,L,1,0.0404282,24.73523327,2017
9,3611,22.86,201301,57,O,L,1,0.0404282,24.73523327,2018
7,3611,18.79600024,201301,58,O,L,1,0.0404282,24.73523327,2016
8,3611,21.08200048,201301,58,O,L,1,0.0404282,24.73523327,2017
9,3611,23.36799952,201301,58,O,L,1,0.0404282,24.73523327,2018
7,3611,12.7,201301,59,O,L,1,0.0404282,24.73523327,2016
8,3611,14.98600024,201301,59,O,L,1,0.0404282,24.73523327,2017
9,3611,16.76399976,201301,59,O,L,1,0.0404282,24.73523327,2018
7,3611,16.76399976,201301,61,O,L,1,0.0404282,24.73523327,2016
8,3611,19.30399976,201301,61,O,L,1,0.0404282,24.73523327,2017
9,3611,21.84400097,201301,61,O,L,1,0.0404282,24.73523327,2018
7,3631,15.74799952,201301,21,O,H,1,0.0134761,74.20569703,2016
8,3631,17.27200048,201301,21,O,H,1,0.0134761,74.20569703,2017
9,3631,18.54200048,201301,21,O,H,1,0.0134761,74.20569703,2018
7,3631,10.66799952,201301,22,O,H,1,0.0134761,74.20569703,2016
8,3631,11.43,201301,22,O,H,1,0.0134761,74.20569703,2017
9,3631,11.68399976,201301,22,O,H,1,0.0134761,74.20569703,2018
7,3631,12.19200048,201301,25,O,H,1,0.0134761,74.20569703,2016
8,3631,14.47799952,201301,25,O,H,1,0.0134761,74.20569703,2017
9,3631,16.25600024,201301,25,O,H,1,0.0134761,74.20569703,2018
7,3631,14.98600024,201301,30,O,H,1,0.0134761,74.20569703,2016
8,3631,17.52600024,201301,30,O,H,1,0.0134761,74.20569703,2017
9,3631,19.30399976,201301,30,O,H,1,0.0134761,74.20569703,2018
7,3631,14.22399976,201301,31,O,H,1,0.0134761,74.20569703,2016
8,3631,16.25600024,201301,31,O,H,1,0.0134761,74.20569703,2017
9,3631,17.52600024,201301,31,O,H,1,0.0134761,74.20569703,2018
7,3631,13.20799952,201301,32,O,H,1,0.0134761,74.20569703,2016
8,3631,14.98600024,201301,32,O,H,1,0.0134761,74.20569703,2017
9,3631,16.25600024,201301,32,O,H,1,0.0134761,74.20569703,2018
7,3631,8.89,201301,33,O,H,1,0.0134761,74.20569703,2016
8,3631,9.906000242,201301,33,O,H,1,0.0134761,74.20569703,2017
9,3631,10.41399976,201301,33,O,H,1,0.0134761,74.20569703,2018
7,3631,17.01799952,201301,34,O,H,1,0.0134761,74.20569703,2016
8,3631,19.30399976,201301,34,O,H,1,0.0134761,74.20569703,2017
9,3631,21.33599903,201301,34,O,H,1,0.0134761,74.20569703,2018
7,3631,12.95399976,201301,39,O,H,1,0.0134761,74.20569703,2016
8,3631,14.22399976,201301,39,O,H,1,0.0134761,74.20569703,2017
9,3631,15.24,201301,39,O,H,1,0.0134761,74.20569703,2018
7,3631,16.25600024,201301,40,O,H,1,0.0134761,74.20569703,2016
8,3631,18.28799952,201301,40,O,H,1,0.0134761,74.20569703,2017
9,3631,19.81200048,201301,40,O,H,1,0.0134761,74.20569703,2018
7,3631,13.97,201301,41,O,H,1,0.0134761,74.20569703,2016
8,3631,16.00200048,201301,41,O,H,1,0.0134761,74.20569703,2017
9,3631,17.01799952,201301,41,O,H,1,0.0134761,74.20569703,2018
7,3631,10.66799952,201301,42,O,H,1,0.0134761,74.20569703,2016
8,3631,11.93799952,201301,42,O,H,1,0.0134761,74.20569703,2017
9,3631,12.7,201301,42,O,H,1,0.0134761,74.20569703,2018
7,3631,11.43,201301,43,O,H,1,0.0134761,74.20569703,2016
8,3631,11.93799952,201301,43,O,H,1,0.0134761,74.20569703,2017
9,3631,12.44600024,201301,43,O,H,1,0.0134761,74.20569703,2018
7,3631,16.00200048,201301,48,O,H,1,0.0134761,74.20569703,2016
8,3631,18.28799952,201301,48,O,H,1,0.0134761,74.20569703,2017
9,3631,19.81200048,201301,48,O,H,1,0.0134761,74.20569703,2018
7,3631,12.44600024,201301,49,O,H,1,0.0134761,74.20569703,2016
8,3631,13.97,201301,49,O,H,1,0.0134761,74.20569703,2017
9,3631,15.49399976,201301,49,O,H,1,0.0134761,74.20569703,2018
7,3631,13.46200048,201301,51,O,H,1,0.0134761,74.20569703,2016
8,3631,15.24,201301,51,O,H,1,0.0134761,74.20569703,2017
9,3631,16.51,201301,51,O,H,1,0.0134761,74.20569703,2018
7,3631,11.17600024,201301,52,O,H,1,0.0134761,74.20569703,2016
8,3631,12.44600024,201301,52,O,H,1,0.0134761,74.20569703,2017
9,3631,13.71600024,201301,52,O,H,1,0.0134761,74.20569703,2018
7,3631,14.47799952,201301,57,O,H,1,0.0134761,74.20569703,2016
8,3631,15.74799952,201301,57,O,H,1,0.0134761,74.20569703,2017
9,3631,18.03399976,201301,57,O,H,1,0.0134761,74.20569703,2018
7,3631,11.43,201301,58,O,H,1,0.0134761,74.20569703,2016
8,3631,14.47799952,201301,58,O,H,1,0.0134761,74.20569703,2017
9,3631,13.97,201301,58,O,H,1,0.0134761,74.20569703,2018
7,3631,16.00200048,201301,60,O,H,1,0.0134761,74.20569703,2016
8,3631,17.78,201301,60,O,H,1,0.0134761,74.20569703,2017
9,3631,19.30399976,201301,60,O,H,1,0.0134761,74.20569703,2018
7,3631,15.74799952,201301,61,O,H,1,0.0134761,74.20569703,2016
8,3631,17.27200048,201301,61,O,H,1,0.0134761,74.20569703,2017
9,3631,18.79600024,201301,61,O,H,1,0.0134761,74.20569703,2018
7,4211,18.03399976,201301,21,A,L,1,0.0404282,24.73523327,2016
8,4211,20.06600024,201301,21,A,L,1,0.0404282,24.73523327,2017
9,4211,21.33599903,201301,21,A,L,1,0.0404282,24.73523327,2018
7,4211,17.27200048,201301,22,A,L,1,0.0404282,24.73523327,2016
8,4211,18.28799952,201301,22,A,L,1,0.0404282,24.73523327,2017
9,4211,18.79600024,201301,22,A,L,1,0.0404282,24.73523327,2018
7,4211,17.78,201301,23,A,L,1,0.0404282,24.73523327,2016
8,4211,18.79600024,201301,23,A,L,1,0.0404282,24.73523327,2017
9,4211,20.57400097,201301,23,A,L,1,0.0404282,24.73523327,2018
7,4211,16.25600024,201301,24,A,L,1,0.0404282,24.73523327,2016
8,4211,17.27200048,201301,24,A,L,1,0.0404282,24.73523327,2017
9,4211,18.03399976,201301,24,A,L,1,0.0404282,24.73523327,2018
7,4211,14.98600024,201301,25,A,L,1,0.0404282,24.73523327,2016
8,4211,17.78,201301,25,A,L,1,0.0404282,24.73523327,2017
9,4211,20.57400097,201301,25,A,L,1,0.0404282,24.73523327,2018
7,4211,13.71600024,201301,30,A,L,1,0.0404282,24.73523327,2016
8,4211,16.25600024,201301,30,A,L,1,0.0404282,24.73523327,2017
9,4211,17.27200048,201301,30,A,L,1,0.0404282,24.73523327,2018
7,4211,16.00200048,201301,31,A,L,1,0.0404282,24.73523327,2016
8,4211,19.05,201301,31,A,L,1,0.0404282,24.73523327,2017
9,4211,20.57400097,201301,31,A,L,1,0.0404282,24.73523327,2018
7,4211,14.47799952,201301,32,A,L,1,0.0404282,24.73523327,2016
8,4211,15.49399976,201301,32,A,L,1,0.0404282,24.73523327,2017
9,4211,16.00200048,201301,32,A,L,1,0.0404282,24.73523327,2018
7,4211,16.76399976,201301,33,A,L,1,0.0404282,24.73523327,2016
8,4211,18.79600024,201301,33,A,L,1,0.0404282,24.73523327,2017
9,4211,20.32,201301,33,A,L,1,0.0404282,24.73523327,2018
7,4211,17.52600024,201301,34,A,L,1,0.0404282,24.73523327,2016
8,4211,19.81200048,201301,34,A,L,1,0.0404282,24.73523327,2017
9,4211,21.59,201301,34,A,L,1,0.0404282,24.73523327,2018
7,4211,17.01799952,201301,39,A,L,1,0.0404282,24.73523327,2016
8,4211,19.05,201301,39,A,L,1,0.0404282,24.73523327,2017
9,4211,21.33599903,201301,39,A,L,1,0.0404282,24.73523327,2018
7,4211,17.27200048,201301,40,A,L,1,0.0404282,24.73523327,2016
8,4211,20.82799952,201301,40,A,L,1,0.0404282,24.73523327,2017
9,4211,23.62200048,201301,40,A,L,1,0.0404282,24.73523327,2018
7,4211,17.01799952,201301,41,A,L,1,0.0404282,24.73523327,2016
8,4211,20.06600024,201301,41,A,L,1,0.0404282,24.73523327,2017
9,4211,22.35200048,201301,41,A,L,1,0.0404282,24.73523327,2018
7,4211,16.25600024,201301,43,A,L,1,0.0404282,24.73523327,2016
8,4211,19.05,201301,43,A,L,1,0.0404282,24.73523327,2017
9,4211,20.57400097,201301,43,A,L,1,0.0404282,24.73523327,2018
7,4211,18.03399976,201301,48,A,L,1,0.0404282,24.73523327,2016
8,4211,20.57400097,201301,48,A,L,1,0.0404282,24.73523327,2017
9,4211,22.86,201301,48,A,L,1,0.0404282,24.73523327,2018
7,4211,15.49399976,201301,49,A,L,1,0.0404282,24.73523327,2016
8,4211,18.28799952,201301,49,A,L,1,0.0404282,24.73523327,2017
9,4211,20.82799952,201301,49,A,L,1,0.0404282,24.73523327,2018
7,4211,17.52600024,201301,50,A,L,1,0.0404282,24.73523327,2016
8,4211,19.30399976,201301,50,A,L,1,0.0404282,24.73523327,2017
9,4211,20.82799952,201301,50,A,L,1,0.0404282,24.73523327,2018
7,4211,17.52600024,201301,51,A,L,1,0.0404282,24.73523327,2016
8,4211,20.32,201301,51,A,L,1,0.0404282,24.73523327,2017
9,4211,22.09799952,201301,51,A,L,1,0.0404282,24.73523327,2018
7,4211,15.49399976,201301,52,A,L,1,0.0404282,24.73523327,2016
8,4211,18.28799952,201301,52,A,L,1,0.0404282,24.73523327,2017
9,4211,20.57400097,201301,52,A,L,1,0.0404282,24.73523327,2018
7,4211,16.00200048,201301,58,A,L,1,0.0404282,24.73523327,2016
8,4211,19.30399976,201301,58,A,L,1,0.0404282,24.73523327,2017
9,4211,21.08200048,201301,58,A,L,1,0.0404282,24.73523327,2018
7,4211,18.28799952,201301,59,A,L,1,0.0404282,24.73523327,2016
8,4211,19.81200048,201301,59,A,L,1,0.0404282,24.73523327,2017
9,4211,21.08200048,201301,59,A,L,1,0.0404282,24.73523327,2018
7,4211,15.74799952,201301,60,A,L,1,0.0404282,24.73523327,2016
8,4211,17.78,201301,60,A,L,1,0.0404282,24.73523327,2017
9,4211,19.30399976,201301,60,A,L,1,0.0404282,24.73523327,2018
7,4211,19.30399976,201301,61,A,L,1,0.0404282,24.73523327,2016
8,4211,21.59,201301,61,A,L,1,0.0404282,24.73523327,2017
9,4211,23.87599903,201301,61,A,L,1,0.0404282,24.73523327,2018
7,4231,13.97,201301,21,A,H,1,0.0134761,74.20569703,2016
8,4231,14.22399976,201301,21,A,H,1,0.0134761,74.20569703,2017
9,4231,14.73200048,201301,21,A,H,1,0.0134761,74.20569703,2018
7,4231,15.24,201301,22,A,H,1,0.0134761,74.20569703,2016
8,4231,17.01799952,201301,22,A,H,1,0.0134761,74.20569703,2017
9,4231,18.28799952,201301,22,A,H,1,0.0134761,74.20569703,2018
7,4231,12.7,201301,23,A,H,1,0.0134761,74.20569703,2016
8,4231,14.22399976,201301,23,A,H,1,0.0134761,74.20569703,2017
9,4231,14.98600024,201301,23,A,H,1,0.0134761,74.20569703,2018
7,4231,17.27200048,201301,24,A,H,1,0.0134761,74.20569703,2016
8,4231,19.30399976,201301,24,A,H,1,0.0134761,74.20569703,2017
9,4231,21.08200048,201301,24,A,H,1,0.0134761,74.20569703,2018
7,4231,15.24,201301,25,A,H,1,0.0134761,74.20569703,2016
8,4231,17.27200048,201301,25,A,H,1,0.0134761,74.20569703,2017
9,4231,18.28799952,201301,25,A,H,1,0.0134761,74.20569703,2018
7,4231,16.00200048,201301,30,A,H,1,0.0134761,74.20569703,2016
8,4231,17.52600024,201301,30,A,H,1,0.0134761,74.20569703,2017
9,4231,18.79600024,201301,30,A,H,1,0.0134761,74.20569703,2018
7,4231,13.20799952,201301,31,A,H,1,0.0134761,74.20569703,2016
8,4231,14.73200048,201301,31,A,H,1,0.0134761,74.20569703,2017
9,4231,16.00200048,201301,31,A,H,1,0.0134761,74.20569703,2018
7,4231,16.25600024,201301,32,A,H,1,0.0134761,74.20569703,2016
8,4231,18.03399976,201301,32,A,H,1,0.0134761,74.20569703,2017
9,4231,19.05,201301,32,A,H,1,0.0134761,74.20569703,2018
7,4231,13.71600024,201301,33,A,H,1,0.0134761,74.20569703,2016
8,4231,15.24,201301,33,A,H,1,0.0134761,74.20569703,2017
9,4231,16.51,201301,33,A,H,1,0.0134761,74.20569703,2018
7,4231,15.24,201301,34,A,H,1,0.0134761,74.20569703,2016
8,4231,16.76399976,201301,34,A,H,1,0.0134761,74.20569703,2017
9,4231,17.78,201301,34,A,H,1,0.0134761,74.20569703,2018
7,4231,16.76399976,201301,39,A,H,1,0.0134761,74.20569703,2016
8,4231,19.55799952,201301,39,A,H,1,0.0134761,74.20569703,2017
9,4231,19.81200048,201301,39,A,H,1,0.0134761,74.20569703,2018
7,4231,14.22399976,201301,40,A,H,1,0.0134761,74.20569703,2016
8,4231,15.49399976,201301,40,A,H,1,0.0134761,74.20569703,2017
9,4231,16.00200048,201301,40,A,H,1,0.0134761,74.20569703,2018
7,4231,15.49399976,201301,41,A,H,1,0.0134761,74.20569703,2016
8,4231,16.76399976,201301,41,A,H,1,0.0134761,74.20569703,2017
9,4231,18.03399976,201301,41,A,H,1,0.0134761,74.20569703,2018
7,4231,11.93799952,201301,42,A,H,1,0.0134761,74.20569703,2016
8,4231,13.46200048,201301,42,A,H,1,0.0134761,74.20569703,2017
9,4231,14.22399976,201301,42,A,H,1,0.0134761,74.20569703,2018
7,4231,15.24,201301,43,A,H,1,0.0134761,74.20569703,2016
8,4231,17.01799952,201301,43,A,H,1,0.0134761,74.20569703,2017
9,4231,18.54200048,201301,43,A,H,1,0.0134761,74.20569703,2018
7,4231,15.49399976,201301,48,A,H,1,0.0134761,74.20569703,2016
8,4231,17.27200048,201301,48,A,H,1,0.0134761,74.20569703,2017
9,4231,18.28799952,201301,48,A,H,1,0.0134761,74.20569703,2018
7,4231,14.22399976,201301,49,A,H,1,0.0134761,74.20569703,2016
8,4231,15.74799952,201301,49,A,H,1,0.0134761,74.20569703,2017
9,4231,16.76399976,201301,49,A,H,1,0.0134761,74.20569703,2018
7,4231,16.00200048,201301,50,A,H,1,0.0134761,74.20569703,2016
8,4231,17.78,201301,50,A,H,1,0.0134761,74.20569703,2017
9,4231,18.03399976,201301,50,A,H,1,0.0134761,74.20569703,2018
7,4231,16.76399976,201301,51,A,H,1,0.0134761,74.20569703,2016
8,4231,18.79600024,201301,51,A,H,1,0.0134761,74.20569703,2017
9,4231,19.55799952,201301,51,A,H,1,0.0134761,74.20569703,2018
7,4231,12.19200048,201301,52,A,H,1,0.0134761,74.20569703,2016
8,4231,12.95399976,201301,52,A,H,1,0.0134761,74.20569703,2017
9,4231,13.71600024,201301,52,A,H,1,0.0134761,74.20569703,2018
7,4231,16.25600024,201301,57,A,H,1,0.0134761,74.20569703,2016
8,4231,17.52600024,201301,57,A,H,1,0.0134761,74.20569703,2017
9,4231,17.78,201301,57,A,H,1,0.0134761,74.20569703,2018
7,4231,16.00200048,201301,58,A,H,1,0.0134761,74.20569703,2016
8,4231,18.03399976,201301,58,A,H,1,0.0134761,74.20569703,2017
9,4231,20.06600024,201301,58,A,H,1,0.0134761,74.20569703,2018
7,4231,15.24,201301,59,A,H,1,0.0134761,74.20569703,2016
8,4231,16.25600024,201301,59,A,H,1,0.0134761,74.20569703,2017
9,4231,17.27200048,201301,59,A,H,1,0.0134761,74.20569703,2018
7,4231,13.20799952,201301,60,A,H,1,0.0134761,74.20569703,2016
8,4231,14.22399976,201301,60,A,H,1,0.0134761,74.20569703,2017
9,4231,14.47799952,201301,60,A,H,1,0.0134761,74.20569703,2018
7,4231,14.47799952,201301,61,A,H,1,0.0134761,74.20569703,2016
8,4231,16.00200048,201301,61,A,H,1,0.0134761,74.20569703,2017
9,4231,17.01799952,201301,61,A,H,1,0.0134761,74.20569703,2018
7,4311,17.78,201301,21,B,L,1,0.0404282,24.73523327,2016
8,4311,20.57400097,201301,21,B,L,1,0.0404282,24.73523327,2017
9,4311,23.11400097,201301,21,B,L,1,0.0404282,24.73523327,2018
7,4311,10.41399976,201301,22,B,L,1,0.0404282,24.73523327,2016
8,4311,12.7,201301,22,B,L,1,0.0404282,24.73523327,2017
9,4311,14.22399976,201301,22,B,L,1,0.0404282,24.73523327,2018
7,4311,16.51,201301,24,B,L,1,0.0404282,24.73523327,2016
8,4311,20.82799952,201301,24,B,L,1,0.0404282,24.73523327,2017
9,4311,24.13,201301,24,B,L,1,0.0404282,24.73523327,2018
7,4311,13.20799952,201301,25,B,L,1,0.0404282,24.73523327,2016
8,4311,15.24,201301,25,B,L,1,0.0404282,24.73523327,2017
9,4311,17.27200048,201301,25,B,L,1,0.0404282,24.73523327,2018
7,4311,13.46200048,201301,32,B,L,1,0.0404282,24.73523327,2016
8,4311,15.24,201301,32,B,L,1,0.0404282,24.73523327,2017
9,4311,17.27200048,201301,32,B,L,1,0.0404282,24.73523327,2018
7,4311,17.52600024,201301,34,B,L,1,0.0404282,24.73523327,2016
8,4311,20.32,201301,34,B,L,1,0.0404282,24.73523327,2017
9,4311,22.09799952,201301,34,B,L,1,0.0404282,24.73523327,2018
7,4311,18.79600024,201301,39,B,L,1,0.0404282,24.73523327,2016
8,4311,23.11400097,201301,39,B,L,1,0.0404282,24.73523327,2017
9,4311,25.4,201301,39,B,L,1,0.0404282,24.73523327,2018
7,4311,16.76399976,201301,41,B,L,1,0.0404282,24.73523327,2016
8,4311,20.06600024,201301,41,B,L,1,0.0404282,24.73523327,2017
9,4311,22.09799952,201301,41,B,L,1,0.0404282,24.73523327,2018
7,4311,19.05,201301,42,B,L,1,0.0404282,24.73523327,2016
8,4311,22.35200048,201301,42,B,L,1,0.0404282,24.73523327,2017
9,4311,25.14599903,201301,42,B,L,1,0.0404282,24.73523327,2018
7,4311,17.01799952,201301,43,B,L,1,0.0404282,24.73523327,2016
8,4311,19.55799952,201301,43,B,L,1,0.0404282,24.73523327,2017
9,4311,22.09799952,201301,43,B,L,1,0.0404282,24.73523327,2018
7,4311,13.97,201301,48,B,L,1,0.0404282,24.73523327,2016
8,4311,16.00200048,201301,48,B,L,1,0.0404282,24.73523327,2017
9,4311,17.78,201301,48,B,L,1,0.0404282,24.73523327,2018
7,4311,18.79600024,201301,49,B,L,1,0.0404282,24.73523327,2016
8,4311,21.84400097,201301,49,B,L,1,0.0404282,24.73523327,2017
9,4311,23.87599903,201301,49,B,L,1,0.0404282,24.73523327,2018
7,4311,10.92200048,201301,50,B,L,1,0.0404282,24.73523327,2016
8,4311,14.73200048,201301,50,B,L,1,0.0404282,24.73523327,2017
9,4311,16.00200048,201301,50,B,L,1,0.0404282,24.73523327,2018
7,4311,17.78,201301,51,B,L,1,0.0404282,24.73523327,2016
8,4311,20.06600024,201301,51,B,L,1,0.0404282,24.73523327,2017
9,4311,22.60599903,201301,51,B,L,1,0.0404282,24.73523327,2018
7,4311,16.51,201301,52,B,L,1,0.0404282,24.73523327,2016
8,4311,20.57400097,201301,52,B,L,1,0.0404282,24.73523327,2017
9,4311,22.86,201301,52,B,L,1,0.0404282,24.73523327,2018
7,4311,9.398000121,201301,57,B,L,1,0.0404282,24.73523327,2016
8,4311,11.68399976,201301,57,B,L,1,0.0404282,24.73523327,2017
9,4311,14.22399976,201301,57,B,L,1,0.0404282,24.73523327,2018
7,4311,13.71600024,201301,58,B,L,1,0.0404282,24.73523327,2016
8,4311,15.24,201301,58,B,L,1,0.0404282,24.73523327,2017
